step,return,config
21872,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
21904,0.0,PPO-MLP / MiniGrid-MemoryS7
21912,0.5261224489795918,PPO-MLP / MiniGrid-MemoryS7
21912,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
21952,0.9448979591836735,PPO-MLP / MiniGrid-MemoryS7
21968,0.0,PPO-MLP / MiniGrid-MemoryS7
21984,0.9889795918367347,PPO-MLP / MiniGrid-MemoryS7
22024,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
22048,0.0,PPO-MLP / MiniGrid-MemoryS7
22096,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
22120,0.0,PPO-MLP / MiniGrid-MemoryS7
22160,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
22192,0.8567346938775511,PPO-MLP / MiniGrid-MemoryS7
22208,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
22256,0.0,PPO-MLP / MiniGrid-MemoryS7
22280,0.0,PPO-MLP / MiniGrid-MemoryS7
22280,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
22320,0.0,PPO-MLP / MiniGrid-MemoryS7
22336,0.0,PPO-MLP / MiniGrid-MemoryS7
22368,0.0,PPO-MLP / MiniGrid-MemoryS7
22376,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
22432,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
22440,0.0,PPO-MLP / MiniGrid-MemoryS7
22480,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
22504,0.0,PPO-MLP / MiniGrid-MemoryS7
22552,0.0,PPO-MLP / MiniGrid-MemoryS7
22560,0.0,PPO-MLP / MiniGrid-MemoryS7
22560,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
22608,0.0,PPO-MLP / MiniGrid-MemoryS7
22608,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
22616,0.0,PPO-MLP / MiniGrid-MemoryS7
22640,0.6693877551020408,PPO-MLP / MiniGrid-MemoryS7
22648,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
22672,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
22672,0.9522448979591837,PPO-MLP / MiniGrid-MemoryS7
22696,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
22696,0.0,PPO-MLP / MiniGrid-MemoryS7
22720,0.0,PPO-MLP / MiniGrid-MemoryS7
22720,0.0,PPO-MLP / MiniGrid-MemoryS7
22744,0.9706122448979592,PPO-MLP / MiniGrid-MemoryS7
22768,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
22784,0.9522448979591837,PPO-MLP / MiniGrid-MemoryS7
22808,0.0,PPO-MLP / MiniGrid-MemoryS7
22816,0.0,PPO-MLP / MiniGrid-MemoryS7
22816,0.0,PPO-MLP / MiniGrid-MemoryS7
22872,0.9742857142857143,PPO-MLP / MiniGrid-MemoryS7
22872,0.0,PPO-MLP / MiniGrid-MemoryS7
22888,0.0,PPO-MLP / MiniGrid-MemoryS7
22904,0.0,PPO-MLP / MiniGrid-MemoryS7
22936,0.0,PPO-MLP / MiniGrid-MemoryS7
22952,0.0,PPO-MLP / MiniGrid-MemoryS7
22968,0.9889795918367347,PPO-MLP / MiniGrid-MemoryS7
22976,0.0,PPO-MLP / MiniGrid-MemoryS7
23000,0.0,PPO-MLP / MiniGrid-MemoryS7
23016,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
23048,0.9595918367346938,PPO-MLP / MiniGrid-MemoryS7
23056,0.0,PPO-MLP / MiniGrid-MemoryS7
23072,0.9779591836734693,PPO-MLP / MiniGrid-MemoryS7
23096,0.9595918367346938,PPO-MLP / MiniGrid-MemoryS7
23120,0.37918367346938764,PPO-MLP / MiniGrid-MemoryS7
23128,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
23152,0.0,PPO-MLP / MiniGrid-MemoryS7
23152,0.9669387755102041,PPO-MLP / MiniGrid-MemoryS7
23200,0.0,PPO-MLP / MiniGrid-MemoryS7
23216,0.9595918367346938,PPO-MLP / MiniGrid-MemoryS7
23240,0.963265306122449,PPO-MLP / MiniGrid-MemoryS7
23248,0.0,PPO-MLP / MiniGrid-MemoryS7
23264,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
23280,0.7759183673469388,PPO-MLP / MiniGrid-MemoryS7
23328,0.0,PPO-MLP / MiniGrid-MemoryS7
23328,0.0,PPO-MLP / MiniGrid-MemoryS7
23336,0.0,PPO-MLP / MiniGrid-MemoryS7
23344,0.0,PPO-MLP / MiniGrid-MemoryS7
23376,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
23376,0.9853061224489796,PPO-MLP / MiniGrid-MemoryS7
23392,0.9816326530612245,PPO-MLP / MiniGrid-MemoryS7
23448,0.0,PPO-MLP / MiniGrid-MemoryS7
23480,0.9559183673469388,PPO-MLP / MiniGrid-MemoryS7
